id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
36019,11/15/2020 17:31,android,J09477,D1119,B14955,youtube
36205,11/15/2020 17:35,android,J09477,D1119,B24676,Youtube
35958,11/15/2020 17:29,android,J09477,D1119,C2105,LinkedIn
36038,11/15/2020 17:31,android,J09477,D1119,C2105,google
35882,11/15/2020 17:27,android,J09477,D1119,G0507,FACEBOOK
36059,11/15/2020 17:32,android,J09477,D1119,G0507,LinkedIn
45768,11/15/2020 20:38,android,J09484,C0464,J0236,facebook
1749,11/15/2020 0:26,android,J09512,F5626,B08691,linkedin
1564,11/15/2020 0:24,android,J09512,F5626,G8444,Google
4139,11/15/2020 1:18,android,J09564,G1692,G6281,facebook
27665,11/15/2020 14:18,android,J09573,C1681,C9726,linkedin
27650,11/15/2020 14:18,android,J09573,C1681,H6404,GOOGLE
27686,11/15/2020 14:18,android,J09573,C1681,H6404,Youtube
48871,11/15/2020 21:20,android,J09636,E7815,H9801,GOOGLE
12170,11/15/2020 8:29,android,J09756,E4210,B01747,Google
43396,11/15/2020 19:53,android,J09819,H3316,F9680,facebook
39028,11/15/2020 18:33,android,J09821,D1187,B06866,FACEBOOK
44482,11/15/2020 20:13,android,J09890,E1610,B0377,google
44420,11/15/2020 20:12,android,J09890,E1610,F3682,FACEBOOK
8327,11/15/2020 6:24,android,J10096,E2968,B08321,youtube
8293,11/15/2020 6:22,android,J10096,E2968,E1950,google
8277,11/15/2020 6:22,android,J10096,E2968,J7736,youtube
15643,11/15/2020 9:41,android,J10149,D9116,B12814,Google
15354,11/15/2020 9:35,android,J10149,D9116,J4141,LinkedIn
3343,11/15/2020 0:58,android,J10260,E9218,B22621,LinkedIn
3297,11/15/2020 0:57,android,J10260,E9218,B23637,Google
3538,11/15/2020 1:02,android,J10260,E9218,B5757,youtube
3552,11/15/2020 1:03,android,J10260,E9218,B5757,GOOGLE
3462,11/15/2020 1:01,android,J10260,E9218,D3633,youtube
3393,11/15/2020 0:59,android,J10260,E9218,I118,linkedin
3584,11/15/2020 1:04,android,J10260,E9218,I9479,Google
5701,11/15/2020 2:26,android,J10338,H8110,B0834,facebook
5636,11/15/2020 2:22,android,J10338,H8110,B27144,Youtube
5662,11/15/2020 2:24,android,J10338,H8110,C2000,youtube
5585,11/15/2020 2:18,android,J10338,H8110,D5625,Youtube
5595,11/15/2020 2:19,android,J10338,H8110,F5113,LinkedIn
5682,11/15/2020 2:25,android,J10338,H8110,G6887,Youtube
5647,11/15/2020 2:23,android,J10338,H8110,G747,facebook
5643,11/15/2020 2:23,android,J10338,H8110,H8281,google
35645,11/15/2020 17:22,android,J10406,B600,J7873,google
10324,11/15/2020 7:37,android,J10462,H0263,D9102,FACEBOOK
40580,11/15/2020 19:07,android,J10516,E7427,B0379,LinkedIn
27720,11/15/2020 14:19,android,J10547,G5444,I35,facebook
27655,11/15/2020 14:18,android,J10547,G5444,I9577,FACEBOOK
14790,11/15/2020 9:23,android,J10554,E6227,C3356,YOUTUBE
14991,11/15/2020 9:28,android,J10554,E6227,F4993,facebook
15424,11/15/2020 9:36,android,J10554,E6227,G3293,linkedin
14906,11/15/2020 9:25,android,J10554,E6227,J5847,Youtube
47667,11/15/2020 21:04,android,J10619,I1452,D3633,GOOGLE
48031,11/15/2020 21:08,android,J10619,I1452,D3633,Google
47499,11/15/2020 21:02,android,J10619,I1452,D4443,GOOGLE
47143,11/15/2020 20:57,android,J10646,F6316,B0379,linkedin
47233,11/15/2020 20:58,android,J10646,F6316,G5969,google
47050,11/15/2020 20:56,android,J10646,F6316,I9373,LinkedIn
37492,11/15/2020 18:05,android,J10778,E3591,B00865,LinkedIn
6682,11/15/2020 3:51,android,J1081,F288,H3224,LinkedIn
21885,11/15/2020 11:46,android,J10829,J880,B12520,Youtube
21773,11/15/2020 11:44,android,J10829,J880,B15732,LinkedIn
21917,11/15/2020 11:47,android,J10829,J880,B15732,GOOGLE
22413,11/15/2020 11:58,android,J10829,J880,B22891,FACEBOOK
21981,11/15/2020 11:48,android,J10829,J880,C2134,GOOGLE
21570,11/15/2020 11:40,android,J10829,J880,E0001,google
22023,11/15/2020 11:49,android,J10829,J880,E0001,FACEBOOK
42315,11/15/2020 19:36,android,J10933,C7486,B03783,google
41930,11/15/2020 19:31,android,J1102,C1295,I9776,Youtube
9307,11/15/2020 7:05,android,J11046,E2773,D9095,google
42639,11/15/2020 19:41,android,J11066,J0302,B04035,YOUTUBE
19987,11/15/2020 11:04,android,J11106,E3768,B22657,LinkedIn
20066,11/15/2020 11:06,android,J11106,E3768,B22657,LinkedIn
19921,11/15/2020 11:03,android,J11106,E3768,D2475,FACEBOOK
2471,11/15/2020 0:38,android,J11152,E7807,B6770,Google
2557,11/15/2020 0:40,android,J11152,E7807,B6770,facebook
2669,11/15/2020 0:42,android,J11152,E7807,B6770,YOUTUBE
2843,11/15/2020 0:45,android,J11152,E7807,C2796,linkedin
2659,11/15/2020 0:41,android,J11152,E7807,F2075,GOOGLE
2534,11/15/2020 0:39,android,J11152,E7807,H1966,Youtube
2574,11/15/2020 0:40,android,J11152,E7807,H1966,FACEBOOK
2956,11/15/2020 0:48,android,J11152,E7807,J714,facebook
45760,11/15/2020 20:37,android,J1119,H8898,F6121,facebook
45699,11/15/2020 20:36,android,J1119,H8898,G8079,LinkedIn
45803,11/15/2020 20:38,android,J1119,H8898,G8079,youtube
25260,11/15/2020 13:16,android,J11339,F9617,B14921,LinkedIn
24940,11/15/2020 13:06,android,J11339,F9617,C019,youtube
25042,11/15/2020 13:10,android,J11339,F9617,C2639,YOUTUBE
25306,11/15/2020 13:17,android,J11339,F9617,C6008,LinkedIn
25015,11/15/2020 13:08,android,J11339,F9617,C6034,FACEBOOK
25470,11/15/2020 13:22,android,J11339,F9617,D9606,facebook
24906,11/15/2020 13:05,android,J11339,F9617,F4318,GOOGLE
24987,11/15/2020 13:07,android,J11339,F9617,H7037,youtube
24907,11/15/2020 13:05,android,J11339,F9617,H9731,Youtube
25026,11/15/2020 13:09,android,J11339,F9617,I1240,YOUTUBE
40102,11/15/2020 18:57,android,J11393,H3981,D2827,FACEBOOK
40286,11/15/2020 19:01,android,J11393,H3981,D2827,FACEBOOK
40443,11/15/2020 19:04,android,J11393,H3981,D2827,LinkedIn
42034,11/15/2020 19:32,android,J1144,D6450,B06866,youtube
25883,11/15/2020 13:33,android,J11659,G9541,E9897,GOOGLE
25396,11/15/2020 13:20,android,J11661,I8109,B4363,YOUTUBE
25690,11/15/2020 13:28,android,J11661,I8109,E7464,LinkedIn
25395,11/15/2020 13:20,android,J11661,I8109,E8247,Google
40664,11/15/2020 19:08,android,J11680,C6501,B03502,YOUTUBE
40522,11/15/2020 19:06,android,J11680,C6501,B04035,youtube
40726,11/15/2020 19:09,android,J11680,C6501,B04035,LinkedIn
45587,11/15/2020 20:34,android,J11792,B343,B4700,Google
45636,11/15/2020 20:35,android,J11792,B343,E8034,linkedin
42810,11/15/2020 19:43,android,J11829,E6440,B04035,GOOGLE
43543,11/15/2020 19:55,android,J11870,I8043,B24264,GOOGLE
43179,11/15/2020 19:49,android,J11870,I8043,B29671,youtube
43090,11/15/2020 19:47,android,J11870,I8043,G0507,facebook
43304,11/15/2020 19:51,android,J11870,I8043,G0603,linkedin
48932,11/15/2020 21:21,android,J11941,E8251,B07127,LinkedIn
48736,11/15/2020 21:18,android,J11941,E8251,G5785,youtube
22674,11/15/2020 12:03,android,J1195,F6819,C715,FACEBOOK
40609,11/15/2020 19:07,android,J12000,F4950,B13763,Youtube
40793,11/15/2020 19:11,android,J12000,F4950,C7851,FACEBOOK
11025,11/15/2020 7:58,android,J12086,H7974,J1359,FACEBOOK
39250,11/15/2020 18:38,android,J12146,J868,F0623,google
14705,11/15/2020 9:21,android,J12192,B6293,B0379,linkedin
14707,11/15/2020 9:21,android,J12192,B6293,I9373,Youtube
45550,11/15/2020 20:34,android,J12202,F6282,B7814,linkedin
45735,11/15/2020 20:37,android,J12202,F6282,B7814,LinkedIn
45606,11/15/2020 20:35,android,J12202,F6282,D0048,google
40561,11/15/2020 19:06,android,J12215,H7260,B06866,facebook
9476,11/15/2020 7:10,android,J12223,F0117,B08459,GOOGLE
9633,11/15/2020 7:15,android,J12223,F0117,B11249,Youtube
9324,11/15/2020 7:06,android,J12223,F0117,B2651,LinkedIn
9487,11/15/2020 7:11,android,J12223,F0117,B5730,Google
9563,11/15/2020 7:13,android,J12223,F0117,B5730,youtube
9035,11/15/2020 6:54,android,J12223,F0117,D9095,linkedin
9131,11/15/2020 6:58,android,J12223,F0117,D9095,LinkedIn
8932,11/15/2020 6:50,android,J12223,F0117,H3025,facebook
9757,11/15/2020 7:19,android,J12223,F0117,H8156,GOOGLE
9949,11/15/2020 7:24,android,J12223,F0117,H8156,GOOGLE
9714,11/15/2020 7:17,android,J12223,F0117,J0325,LinkedIn
9849,11/15/2020 7:21,android,J12223,F0117,J0325,google
9863,11/15/2020 7:22,android,J12223,F0117,J0325,linkedin
17320,11/15/2020 10:11,android,J12265,H6388,B10589,Google
17423,11/15/2020 10:13,android,J12265,H6388,B10589,Google
17027,11/15/2020 10:06,android,J12265,H6388,B18262,GOOGLE
17079,11/15/2020 10:07,android,J12265,H6388,B18262,linkedin
17122,11/15/2020 10:07,android,J12265,H6388,B18262,facebook
17625,11/15/2020 10:15,android,J12265,H6388,B29960,GOOGLE
17129,11/15/2020 10:07,android,J12265,H6388,C5162,google
17411,11/15/2020 10:12,android,J12265,H6388,C715,youtube
18503,11/15/2020 10:32,android,J12265,H6388,C715,Google
17561,11/15/2020 10:14,android,J12265,H6388,D500,google
17174,11/15/2020 10:08,android,J12265,H6388,F5865,facebook
17584,11/15/2020 10:15,android,J12265,H6388,F5865,youtube
17622,11/15/2020 10:15,android,J12265,H6388,F5865,linkedin
18093,11/15/2020 10:23,android,J12265,H6388,F5865,youtube
17125,11/15/2020 10:07,android,J12265,H6388,J240,facebook
17519,11/15/2020 10:14,android,J12265,H6388,J240,youtube
18074,11/15/2020 10:23,android,J12265,H6388,J240,FACEBOOK
48242,11/15/2020 21:11,android,J12303,H3304,B13763,facebook
26732,11/15/2020 13:54,android,J12450,I7889,D346,google
12164,11/15/2020 8:28,android,J12627,C7773,B01362,YOUTUBE
12255,11/15/2020 8:31,android,J12627,C7773,B0992,FACEBOOK
12128,11/15/2020 8:27,android,J12627,C7773,C8857,LinkedIn
12315,11/15/2020 8:32,android,J12627,C7773,F9421,Youtube
12405,11/15/2020 8:34,android,J12627,C7773,J2996,Google
3215,11/15/2020 0:55,android,J12650,I3340,D09,youtube
3247,11/15/2020 0:56,android,J12650,I3340,D09,GOOGLE
3236,11/15/2020 0:56,android,J12650,I3340,D7568,google
41494,11/15/2020 19:23,android,J12713,D4862,B13763,GOOGLE
41554,11/15/2020 19:24,android,J12713,D4862,H1406,LinkedIn
42024,11/15/2020 19:32,android,J12737,G2762,B0313,facebook
41951,11/15/2020 19:31,android,J12737,G2762,B3111,GOOGLE
42273,11/15/2020 19:36,android,J12737,G2762,C0260,youtube
42154,11/15/2020 19:34,android,J12737,G2762,C6349,facebook
42353,11/15/2020 19:37,android,J12737,G2762,D9361,google
42256,11/15/2020 19:35,android,J12737,G2762,F1227,google
42215,11/15/2020 19:35,android,J12737,G2762,H987,linkedin
19309,11/15/2020 10:49,android,J1285,H8353,B25409,youtube
19179,11/15/2020 10:46,android,J1285,H8353,E4465,facebook
6700,11/15/2020 3:54,android,J12877,D4295,C8164,FACEBOOK
6722,11/15/2020 3:57,android,J12877,D4295,C8164,google
6714,11/15/2020 3:56,android,J12877,D4295,G4753,GOOGLE
36694,11/15/2020 17:48,android,J12916,G7166,D1143,YOUTUBE
36783,11/15/2020 17:50,android,J12916,G7166,E9461,facebook
9829,11/15/2020 7:21,android,J12938,D4834,B7207,google
9705,11/15/2020 7:17,android,J12938,D4834,C6809,linkedin
9797,11/15/2020 7:20,android,J12938,D4834,C6809,FACEBOOK
9866,11/15/2020 7:22,android,J12938,D4834,C6809,Google
41948,11/15/2020 19:31,android,J12992,H4455,B13763,Youtube
17888,11/15/2020 10:20,android,J13004,D2682,H6720,youtube
18020,11/15/2020 10:22,android,J13004,D2682,H6720,facebook
18203,11/15/2020 10:26,android,J13004,D2682,H6720,facebook
19549,11/15/2020 10:55,android,J13004,D2682,H6720,Google
19769,11/15/2020 11:00,android,J13004,D2682,H6720,facebook
46733,11/15/2020 20:52,android,J13011,B5417,C8034,linkedin
12675,11/15/2020 8:41,android,J13128,B7783,I860,Youtube
24650,11/15/2020 12:58,android,J1315,E8902,B24743,facebook
24588,11/15/2020 12:56,android,J1315,E8902,B31615,youtube
24606,11/15/2020 12:57,android,J1315,E8902,B6627,facebook
37782,11/15/2020 18:09,android,J13188,H5978,B22535,GOOGLE
37880,11/15/2020 18:10,android,J13188,H5978,F0846,google
38153,11/15/2020 18:15,android,J13188,H5978,F0846,google
37576,11/15/2020 18:06,android,J13188,H5978,J900,LinkedIn
43901,11/15/2020 20:02,android,J13254,G1652,B7197,Google
43450,11/15/2020 19:54,android,J13254,G1652,D536,YOUTUBE
43810,11/15/2020 20:00,android,J13254,G1652,F9412,linkedin
43238,11/15/2020 19:50,android,J13254,G1652,I5834,GOOGLE
31910,11/15/2020 15:54,android,J13410,E4987,B3034,Youtube
35472,11/15/2020 17:18,android,J13413,C2991,B19516,google
21463,11/15/2020 11:38,android,J13438,H1533,B6059,LinkedIn
21497,11/15/2020 11:38,android,J13438,H1533,B6059,facebook
15532,11/15/2020 9:38,android,J13463,F9318,B0379,Google
9678,11/15/2020 7:16,android,J13478,I3833,B1871,Youtube
134,11/15/2020 0:01,android,J13497,H8181,B2606,YOUTUBE
178,11/15/2020 0:02,android,J13497,H8181,C569,Google
27898,11/15/2020 14:24,android,J135,C3910,I9872,FACEBOOK
43864,11/15/2020 20:01,android,J13641,C6017,B13763,LinkedIn
7948,11/15/2020 6:03,android,J1368,C0300,B13175,GOOGLE
8316,11/15/2020 6:24,android,J1368,C0300,B20748,Youtube
7957,11/15/2020 6:04,android,J1368,C0300,B23637,GOOGLE
8315,11/15/2020 6:24,android,J1368,C0300,B29303,Youtube
7919,11/15/2020 6:00,android,J1368,C0300,B4460,facebook
8552,11/15/2020 6:34,android,J1368,C0300,B5055,FACEBOOK
7980,11/15/2020 6:06,android,J1368,C0300,B6770,facebook
8030,11/15/2020 6:09,android,J1368,C0300,C0260,FACEBOOK
7922,11/15/2020 6:00,android,J1368,C0300,C947,FACEBOOK
8351,11/15/2020 6:25,android,J1368,C0300,D5204,LinkedIn
7974,11/15/2020 6:05,android,J1368,C0300,F2957,GOOGLE
8048,11/15/2020 6:10,android,J1368,C0300,F5880,Youtube
7914,11/15/2020 5:59,android,J1368,C0300,F9412,linkedin
7955,11/15/2020 6:04,android,J1368,C0300,F9412,Youtube
8016,11/15/2020 6:08,android,J1368,C0300,J7759,YOUTUBE
8350,11/15/2020 6:25,android,J1368,C0300,J851,google
17733,11/15/2020 10:17,android,J13751,E559,B08070,Youtube
36848,11/15/2020 17:52,android,J13877,B9390,D3633,GOOGLE
36584,11/15/2020 17:45,android,J13877,B9390,E436,LinkedIn
36922,11/15/2020 17:54,android,J13877,B9390,E436,facebook
36765,11/15/2020 17:50,android,J13877,B9390,I9563,GOOGLE
36897,11/15/2020 17:53,android,J13877,B9390,I9563,linkedin
42872,11/15/2020 19:44,android,J13922,I3433,B13763,linkedin
9299,11/15/2020 7:05,android,J1394,G3953,B6442,GOOGLE
9315,11/15/2020 7:06,android,J1394,G3953,C6685,linkedin
35032,11/15/2020 17:08,android,J13943,I229,C8034,LinkedIn
22385,11/15/2020 11:57,android,J13989,F7029,B22657,Youtube
22393,11/15/2020 11:57,android,J13989,F7029,B22657,FACEBOOK
41821,11/15/2020 19:29,android,J14015,C7863,D8146,GOOGLE
41922,11/15/2020 19:31,android,J14015,C7863,J0768,YOUTUBE
31176,11/15/2020 15:40,android,J14067,D1092,B12504,youtube
31279,11/15/2020 15:42,android,J14067,D1092,C8466,linkedin
31504,11/15/2020 15:46,android,J14067,D1092,J7759,facebook
37502,11/15/2020 18:05,android,J14069,I1011,E5537,GOOGLE
37577,11/15/2020 18:06,android,J14069,I1011,H1459,linkedin
35716,11/15/2020 17:24,android,J14083,G9206,B02416,facebook
35347,11/15/2020 17:16,android,J14083,G9206,B11376,Youtube
35539,11/15/2020 17:19,android,J14083,G9206,B13763,Google
35898,11/15/2020 17:28,android,J14083,G9206,B22291,GOOGLE
35771,11/15/2020 17:25,android,J14083,G9206,H5582,google
35654,11/15/2020 17:22,android,J14083,G9206,I1639,FACEBOOK
46570,11/15/2020 20:50,android,J14147,C6971,B13763,facebook
48297,11/15/2020 21:12,android,J14147,C6971,G4835,Youtube
48472,11/15/2020 21:14,android,J14147,C6971,G4835,Youtube
48157,11/15/2020 21:10,android,J14147,C6971,H3972,GOOGLE
46514,11/15/2020 20:49,android,J14147,C6971,J5847,GOOGLE
21652,11/15/2020 11:42,android,J1421,C2439,B1871,Youtube
15988,11/15/2020 9:47,android,J14260,E3454,J7391,FACEBOOK
16126,11/15/2020 9:49,android,J14260,E3454,J7391,LinkedIn
41585,11/15/2020 19:25,android,J14285,E9318,B162,youtube
41690,11/15/2020 19:27,android,J14285,E9318,C6241,FACEBOOK
41553,11/15/2020 19:24,android,J14285,E9318,I7438,Youtube
41796,11/15/2020 19:28,android,J14285,E9318,I7438,FACEBOOK
45503,11/15/2020 20:33,android,J1430,D0403,B00092,facebook
45567,11/15/2020 20:34,android,J1430,D0403,B02637,google
45496,11/15/2020 20:33,android,J1430,D0403,B03502,YOUTUBE
46692,11/15/2020 20:51,android,J1430,D0403,B08275,GOOGLE
45370,11/15/2020 20:31,android,J1430,D0403,B13763,Google
46168,11/15/2020 20:44,android,J1430,D0403,B18218,LinkedIn
46205,11/15/2020 20:44,android,J1430,D0403,B18218,linkedin
46472,11/15/2020 20:48,android,J1430,D0403,B18982,google
46495,11/15/2020 20:49,android,J1430,D0403,B18982,Google
46611,11/15/2020 20:50,android,J1430,D0403,B18982,Youtube
46627,11/15/2020 20:50,android,J1430,D0403,B18982,linkedin
46331,11/15/2020 20:46,android,J1430,D0403,B23283,facebook
46679,11/15/2020 20:51,android,J1430,D0403,B24264,linkedin
46959,11/15/2020 20:54,android,J1430,D0403,B24264,facebook
47086,11/15/2020 20:56,android,J1430,D0403,B24264,LinkedIn
46934,11/15/2020 20:54,android,J1430,D0403,B6369,Google
46317,11/15/2020 20:46,android,J1430,D0403,B8274,facebook
46347,11/15/2020 20:47,android,J1430,D0403,B8274,facebook
47025,11/15/2020 20:55,android,J1430,D0403,C182,youtube
45518,11/15/2020 20:33,android,J1430,D0403,C1941,facebook
45770,11/15/2020 20:38,android,J1430,D0403,D1143,FACEBOOK
45714,11/15/2020 20:37,android,J1430,D0403,G0492,facebook
46236,11/15/2020 20:45,android,J1430,D0403,G1467,YOUTUBE
46324,11/15/2020 20:46,android,J1430,D0403,G218,Google
46354,11/15/2020 20:47,android,J1430,D0403,G218,GOOGLE
46392,11/15/2020 20:47,android,J1430,D0403,G218,facebook
47121,11/15/2020 20:57,android,J1430,D0403,G218,LinkedIn
46350,11/15/2020 20:47,android,J1430,D0403,G2440,linkedin
46470,11/15/2020 20:48,android,J1430,D0403,G2440,youtube
46615,11/15/2020 20:50,android,J1430,D0403,G2440,youtube
46625,11/15/2020 20:50,android,J1430,D0403,G2440,Youtube
46634,11/15/2020 20:51,android,J1430,D0403,G2440,linkedin
46664,11/15/2020 20:51,android,J1430,D0403,G2440,linkedin
47053,11/15/2020 20:56,android,J1430,D0403,G2440,LinkedIn
47147,11/15/2020 20:57,android,J1430,D0403,G2440,FACEBOOK
47067,11/15/2020 20:56,android,J1430,D0403,I1989,Google
47243,11/15/2020 20:58,android,J1430,D0403,I860,FACEBOOK
47345,11/15/2020 21:00,android,J1430,D0403,I860,LinkedIn
44284,11/15/2020 20:10,android,J14487,C1681,C0399,facebook
10067,11/15/2020 7:27,android,J14504,B0702,B24676,FACEBOOK
9816,11/15/2020 7:21,android,J14504,B0702,D9095,google
9933,11/15/2020 7:23,android,J14504,B0702,D9095,google
10045,11/15/2020 7:27,android,J14504,B0702,D9095,Youtube
10355,11/15/2020 7:38,android,J14504,B0702,H8780,LinkedIn
13721,11/15/2020 9:04,android,J14569,D5524,G9585,linkedin
13723,11/15/2020 9:04,android,J14569,D5524,G9585,linkedin
45484,11/15/2020 20:33,android,J14718,G2830,B13763,LinkedIn
37722,11/15/2020 18:08,android,J14766,G4120,B27900,GOOGLE
12697,11/15/2020 8:41,android,J14777,C4207,I3050,linkedin
21008,11/15/2020 11:27,android,J14814,D845,F089,GOOGLE
36552,11/15/2020 17:44,android,J14830,B4194,E337,Youtube
36466,11/15/2020 17:42,android,J14830,B4194,I860,youtube
49665,11/15/2020 21:34,android,J14845,G0863,B13763,youtube
29961,11/15/2020 15:14,android,J15000,E0642,D5963,FACEBOOK
46805,11/15/2020 20:52,android,J15051,I5758,C9687,YOUTUBE
47596,11/15/2020 21:03,android,J15051,I5758,C9687,GOOGLE
45834,11/15/2020 20:38,android,J15154,B4894,I3751,GOOGLE
45910,11/15/2020 20:39,android,J15154,B4894,I3751,LinkedIn
23709,11/15/2020 12:31,android,J15159,D035,E8934,linkedin
23722,11/15/2020 12:31,android,J15159,D035,E8934,google
23625,11/15/2020 12:29,android,J15159,D035,G0419,facebook
23638,11/15/2020 12:29,android,J15159,D035,G0419,facebook
23597,11/15/2020 12:28,android,J15159,D035,G5217,Google
23603,11/15/2020 12:28,android,J15159,D035,G5217,YOUTUBE
23482,11/15/2020 12:25,android,J15159,D035,H1406,facebook
23509,11/15/2020 12:25,android,J15159,D035,H1406,Youtube
38491,11/15/2020 18:22,android,J15248,B8940,B2533,google
37098,11/15/2020 17:58,android,J15248,B8940,E8662,Youtube
37044,11/15/2020 17:56,android,J15248,B8940,H0965,Google
40115,11/15/2020 18:57,android,J15259,I0103,H9233,youtube
40186,11/15/2020 18:58,android,J15259,I0103,H9233,youtube
40337,11/15/2020 19:02,android,J15259,I0103,I410,linkedin
40073,11/15/2020 18:56,android,J15259,I0103,J9270,linkedin
40107,11/15/2020 18:57,android,J15259,I0103,J9270,linkedin
44622,11/15/2020 20:17,android,J15419,I5657,B0510,GOOGLE
44786,11/15/2020 20:20,android,J15419,I5657,C8729,Youtube
44669,11/15/2020 20:17,android,J15419,I5657,E0849,Youtube
44259,11/15/2020 20:10,android,J15419,I5657,G2005,google
44158,11/15/2020 20:07,android,J15419,I5657,G4693,Youtube
44324,11/15/2020 20:11,android,J15419,I5657,G8444,youtube
44518,11/15/2020 20:14,android,J15419,I5657,G9339,linkedin
44522,11/15/2020 20:14,android,J15419,I5657,H5582,Google
44716,11/15/2020 20:18,android,J15419,I5657,J1981,FACEBOOK
44185,11/15/2020 20:08,android,J15419,I5657,J793,linkedin
28723,11/15/2020 14:46,android,J15505,E9327,H292,youtube
29764,11/15/2020 15:09,android,J15533,F58,B2208,google
29651,11/15/2020 15:07,android,J15533,F58,I3993,Youtube
43518,11/15/2020 19:55,android,J15619,J0749,B07127,Google
44008,11/15/2020 20:04,android,J15619,J0749,C4975,linkedin
43360,11/15/2020 19:52,android,J15619,J0749,D4519,linkedin
44445,11/15/2020 20:13,android,J15619,J0749,G9646,GOOGLE
44476,11/15/2020 20:13,android,J15619,J0749,J6740,facebook
16880,11/15/2020 10:04,android,J15765,D9112,B04045,Google
16228,11/15/2020 9:51,android,J15765,D9112,B30934,Google
16097,11/15/2020 9:49,android,J15765,D9112,B5028,YOUTUBE
16006,11/15/2020 9:48,android,J15765,D9112,C6384,youtube
17049,11/15/2020 10:06,android,J15765,D9112,H4466,youtube
17166,11/15/2020 10:08,android,J15765,D9112,H6214,facebook
17238,11/15/2020 10:09,android,J15765,D9112,I6882,GOOGLE
17256,11/15/2020 10:10,android,J15765,D9112,J6328,Google
46600,11/15/2020 20:50,android,J15845,D1808,B23634,Youtube
46489,11/15/2020 20:49,android,J15845,D1808,F4446,YOUTUBE
46667,11/15/2020 20:51,android,J15845,D1808,F4446,facebook
18777,11/15/2020 10:37,android,J15914,B9103,B12175,FACEBOOK
19361,11/15/2020 10:50,android,J15914,B9103,B12175,YOUTUBE
636,11/15/2020 0:09,android,J16041,F7857,B01095,LinkedIn
820,11/15/2020 0:12,android,J16041,F7857,B01095,GOOGLE
2006,11/15/2020 0:30,android,J16041,F7857,B02647,linkedin
1791,11/15/2020 0:27,android,J16041,F7857,B25129,Google
1158,11/15/2020 0:17,android,J16041,F7857,B31114,Google
1436,11/15/2020 0:22,android,J16041,F7857,B31114,YOUTUBE
1597,11/15/2020 0:24,android,J16041,F7857,G0572,YOUTUBE
1914,11/15/2020 0:29,android,J16041,F7857,H9328,facebook
17545,11/15/2020 10:14,android,J16109,I3083,I5072,YOUTUBE
26334,11/15/2020 13:44,android,J16175,C3122,B09453,facebook
5234,11/15/2020 1:59,android,J16229,C2216,G4561,GOOGLE
44685,11/15/2020 20:18,android,J16292,E9258,F2341,Google
37076,11/15/2020 17:57,android,J16342,C4824,B19030,LinkedIn
37486,11/15/2020 18:05,android,J16342,C4824,C1519,Google
37142,11/15/2020 17:58,android,J16342,C4824,E8662,YOUTUBE
43805,11/15/2020 20:00,android,J16353,F4155,B09653,youtube
44923,11/15/2020 20:23,android,J16353,F4155,B12130,LinkedIn
46228,11/15/2020 20:44,android,J16353,F4155,B13763,GOOGLE
45263,11/15/2020 20:29,android,J16353,F4155,B26096,YOUTUBE
45896,11/15/2020 20:39,android,J16353,F4155,B8971,GOOGLE
44941,11/15/2020 20:23,android,J16353,F4155,C0623,YOUTUBE
44548,11/15/2020 20:15,android,J16353,F4155,C995,google
43983,11/15/2020 20:04,android,J16353,F4155,D2397,youtube
44182,11/15/2020 20:08,android,J16353,F4155,E4364,GOOGLE
45778,11/15/2020 20:38,android,J16353,F4155,E4364,LinkedIn
45625,11/15/2020 20:35,android,J16353,F4155,F4319,GOOGLE
44858,11/15/2020 20:22,android,J16353,F4155,F4757,Youtube
44524,11/15/2020 20:14,android,J16353,F4155,G4567,GOOGLE
45308,11/15/2020 20:30,android,J16353,F4155,H5146,facebook
45010,11/15/2020 20:24,android,J16353,F4155,H7333,LinkedIn
46817,11/15/2020 20:53,android,J16353,F4155,H9801,youtube
46276,11/15/2020 20:45,android,J16353,F4155,I1394,Youtube
45659,11/15/2020 20:36,android,J16353,F4155,I2387,YOUTUBE
45903,11/15/2020 20:39,android,J16353,F4155,I2387,google
44462,11/15/2020 20:13,android,J16353,F4155,I2971,youtube
45105,11/15/2020 20:26,android,J16353,F4155,J2499,Google
46641,11/15/2020 20:51,android,J16353,F4155,J3591,Youtube
46775,11/15/2020 20:52,android,J16353,F4155,J3591,Google
44426,11/15/2020 20:12,android,J16353,F4155,J5847,GOOGLE
33768,11/15/2020 16:37,android,J16355,D6775,I7438,youtube
45899,11/15/2020 20:39,android,J16394,F531,B13763,LinkedIn
22139,11/15/2020 11:52,android,J16609,I9137,H1406,FACEBOOK
17662,11/15/2020 10:16,android,J16637,F9554,B21465,facebook
17443,11/15/2020 10:13,android,J16637,F9554,B30778,Youtube
17157,11/15/2020 10:08,android,J16637,F9554,C5346,GOOGLE
17365,11/15/2020 10:11,android,J16637,F9554,C5346,google
17396,11/15/2020 10:12,android,J16637,F9554,C5346,YOUTUBE
17452,11/15/2020 10:13,android,J16637,F9554,C5346,FACEBOOK
17441,11/15/2020 10:13,android,J16637,F9554,D6508,LinkedIn
17463,11/15/2020 10:13,android,J16637,F9554,D6508,linkedin
17288,11/15/2020 10:10,android,J16637,F9554,E1656,YOUTUBE
17307,11/15/2020 10:10,android,J16637,F9554,E1656,YOUTUBE
